urls,status,movie
http://www.imdb.com/title/tt0071268/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0071268/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0071268/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0071268/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0071268/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0071268/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0267201/usercomments,True,The Fugitive (1993)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0028944/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0084590/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0084590/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0084590/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0084590/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0084590/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0808339/usercomments,True,Office Space (1999)
http://www.imdb.com/title/tt0808339/usercomments,True,Office Space (1999)
http://www.imdb.com/title/tt0808339/usercomments,True,Office Space (1999)
http://www.imdb.com/title/tt0808339/usercomments,True,Office Space (1999)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0033045/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0171736/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0087464/usercomments,True,The Fugitive (1993)
http://www.imdb.com/title/tt0087464/usercomments,True,The Fugitive (1993)
http://www.imdb.com/title/tt0087464/usercomments,True,The Fugitive (1993)
http://www.imdb.com/title/tt0087464/usercomments,True,The Fugitive (1993)
http://www.imdb.com/title/tt0087464/usercomments,True,The Fugitive (1993)
http://www.imdb.com/title/tt0087464/usercomments,True,The Fugitive (1993)
http://www.imdb.com/title/tt0048190/usercomments,True,The Matrix (1999)
http://www.imdb.com/title/tt0048190/usercomments,True,The Matrix (1999)
http://www.imdb.com/title/tt0021273/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0021273/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0021273/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0021273/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0021273/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0021273/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0021273/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0021273/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0021273/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0032986/usercomments,True,The Wizard of Oz (1939)
http://www.imdb.com/title/tt0032986/usercomments,True,The Wizard of Oz (1939)
http://www.imdb.com/title/tt0032986/usercomments,True,The Wizard of Oz (1939)
http://www.imdb.com/title/tt0032986/usercomments,True,The Wizard of Oz (1939)
http://www.imdb.com/title/tt0032986/usercomments,True,The Wizard of Oz (1939)
http://www.imdb.com/title/tt0024675/usercomments,True,Fight Club (1999)
http://www.imdb.com/title/tt0144024/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0144024/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0144024/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0144024/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0144024/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0144024/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0144024/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0029626/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0029626/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0029626/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0029626/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0029626/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0044279/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0044279/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0044279/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0044279/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0082279/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0082279/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0082279/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0082279/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0082279/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0106149/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0106149/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0106149/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0106149/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0255730/usercomments,True,The Big Lebowski (1998)
http://www.imdb.com/title/tt0255730/usercomments,True,The Big Lebowski (1998)
http://www.imdb.com/title/tt0255730/usercomments,True,The Big Lebowski (1998)
http://www.imdb.com/title/tt0255730/usercomments,True,The Big Lebowski (1998)
http://www.imdb.com/title/tt0255730/usercomments,True,The Big Lebowski (1998)
http://www.imdb.com/title/tt0255730/usercomments,True,The Big Lebowski (1998)
http://www.imdb.com/title/tt0255730/usercomments,True,The Big Lebowski (1998)
http://www.imdb.com/title/tt0255730/usercomments,True,The Big Lebowski (1998)
http://www.imdb.com/title/tt0215174/usercomments,True,Lost (2004) - TV Series
http://www.imdb.com/title/tt0215174/usercomments,True,Lost (2004) - TV Series
http://www.imdb.com/title/tt0215174/usercomments,True,Lost (2004) - TV Series
http://www.imdb.com/title/tt0215174/usercomments,True,Lost (2004) - TV Series
http://www.imdb.com/title/tt0363368/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0443678/usercomments,True,The Shawshank Redemption (1994)
http://www.imdb.com/title/tt0443678/usercomments,True,The Shawshank Redemption (1994)
http://www.imdb.com/title/tt0443678/usercomments,True,The Shawshank Redemption (1994)
http://www.imdb.com/title/tt0443678/usercomments,True,The Shawshank Redemption (1994)
http://www.imdb.com/title/tt0071845/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0071845/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0071845/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0071845/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0071845/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0071845/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0071845/usercomments,True,Back to the Future (1985)
http://www.imdb.com/title/tt0432028/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0432028/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0432028/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0053044/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0053044/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0053044/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0268261/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0268261/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0268261/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0268261/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0268261/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0268261/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0032281/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0032281/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0032281/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0032281/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0032281/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0032281/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0108313/usercomments,True,Dude Where's My Car? (2000)
http://www.imdb.com/title/tt0108313/usercomments,True,Dude Where's My Car? (2000)
http://www.imdb.com/title/tt0105316/usercomments,True,Fight Club (1999)
http://www.imdb.com/title/tt0105316/usercomments,True,Fight Club (1999)
http://www.imdb.com/title/tt0105316/usercomments,True,Fight Club (1999)
http://www.imdb.com/title/tt0105316/usercomments,True,Fight Club (1999)
http://www.imdb.com/title/tt0105316/usercomments,True,Fight Club (1999)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0117093/usercomments,True,The Princess Bride (1987)
http://www.imdb.com/title/tt0033575/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0033575/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0033575/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0211900/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0211900/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0211900/usercomments,True,Airplane! (1980)
http://www.imdb.com/title/tt0089235/usercomments,True,Groundhog Day (1993)
http://www.imdb.com/title/tt0089235/usercomments,True,Groundhog Day (1993)
http://www.imdb.com/title/tt0089235/usercomments,True,Groundhog Day (1993)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0102388/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0925266/usercomments,True,Star Wars: Episode IV - A New Hope (1977)
http://www.imdb.com/title/tt0479939/usercomments,True,Office Space (1999)
http://www.imdb.com/title/tt0479939/usercomments,True,Office Space (1999)
http://www.imdb.com/title/tt0479939/usercomments,True,Office Space (1999)
http://www.imdb.com/title/tt0765814/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0765814/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0765814/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0104888/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0104888/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0104888/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0104888/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0104888/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0104888/usercomments,True,Cool Hand Luke (1967)
http://www.imdb.com/title/tt0184463/usercomments,True,Se7en (1995)
http://www.imdb.com/title/tt0425638/usercomments,True,Eternal Sunshine of the Spotless Mind (2004)
http://www.imdb.com/title/tt0425638/usercomments,True,Eternal Sunshine of the Spotless Mind (2004)
http://www.imdb.com/title/tt0425638/usercomments,True,Eternal Sunshine of the Spotless Mind (2004)
http://www.imdb.com/title/tt0425638/usercomments,True,Eternal Sunshine of the Spotless Mind (2004)
http://www.imdb.com/title/tt0425638/usercomments,True,Eternal Sunshine of the Spotless Mind (2004)
http://www.imdb.com/title/tt0425638/usercomments,True,Eternal Sunshine of the Spotless Mind (2004)
http://www.imdb.com/title/tt0425638/usercomments,True,Eternal Sunshine of the Spotless Mind (2004)
http://www.imdb.com/title/tt0425638/usercomments,True,Eternal Sunshine of the Spotless Mind (2004)
http://www.imdb.com/title/tt0425638/usercomments,True,Eternal Sunshine of the Spotless Mind (2004)
http://www.imdb.com/title/tt0425638/usercomments,True,Eternal Sunshine of the Spotless Mind (2004)
http://www.imdb.com/title/tt0708471/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0708471/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0708471/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0708471/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0708471/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0442722/usercomments,True,The Shawshank Redemption (1994)
http://www.imdb.com/title/tt0442722/usercomments,True,The Shawshank Redemption (1994)
http://www.imdb.com/title/tt0442722/usercomments,True,The Shawshank Redemption (1994)
http://www.imdb.com/title/tt0442722/usercomments,True,The Shawshank Redemption (1994)
http://www.imdb.com/title/tt0442722/usercomments,True,The Shawshank Redemption (1994)
http://www.imdb.com/title/tt0442722/usercomments,True,The Shawshank Redemption (1994)
http://www.imdb.com/title/tt0105011/usercomments,True,Lost (2004) - TV Series
http://www.imdb.com/title/tt0159542/usercomments,True,Groundhog Day (1993)
http://www.imdb.com/title/tt0159542/usercomments,True,Groundhog Day (1993)
http://www.imdb.com/title/tt0159542/usercomments,True,Groundhog Day (1993)
http://www.imdb.com/title/tt0159542/usercomments,True,Groundhog Day (1993)
http://www.imdb.com/title/tt0159542/usercomments,True,Groundhog Day (1993)
http://www.imdb.com/title/tt0159542/usercomments,True,Groundhog Day (1993)
http://www.imdb.com/title/tt0022802/usercomments,True,The Fugitive (1993)
http://www.imdb.com/title/tt0022802/usercomments,True,The Fugitive (1993)
http://www.imdb.com/title/tt0022802/usercomments,True,The Fugitive (1993)
http://www.imdb.com/title/tt0183808/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0183808/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0183808/usercomments,True,The Lord of the Rings: The Fellowship of the Ring (2001)
http://www.imdb.com/title/tt0080595/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0080595/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0080595/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0080595/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0080595/usercomments,True,Pulp Fiction (1994)
http://www.imdb.com/title/tt0080595/usercomments,True,Pulp Fiction (1994)
